,title,price,rr,img_link,link,details
79,ASUS VivoBook Ultra 14 (2021) Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) X413EA-EB533WS Thi...,"₹55,990",301 Ratings & 36 Reviews,https://rukminim1.flixcart.com/image/312/312/kh9gbrk0/computer/a/s/k/asus-na-thin-and-light-laptop-original-imafxbj7gyrpudka.jpeg?q=70,/asus-vivobook-ultra-14-2021-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-x413ea-eb533ws-thin-light-laptop/p/itm8290548fba964?pid=COMG87FFMMY7KSHH&lid=LSTCOMG87FFMMY7KSHHR7M3PU&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_4_85&otracker=search&fm=organic&iid=66beb3fe-a8a1-481f-8852-d808d66446ea.COMG87FFMMY7KSHH.SEARCH&ppt=None&ppn=None&ssid=cmn94xx4mo0000001660645250472&qH=312f91285e048e09,Intel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) DisplayOffice Home and Student 20211 Year Onsite Warranty
80,HP Pavilion Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 15-eh2024AU Thin and Light La...,"₹61,490",16 Ratings & 5 Reviews,https://rukminim1.flixcart.com/image/312/312/l111lzk0/computer/x/n/s/15-eh2024au-thin-and-light-laptop-hp-original-imagcztggrjh7zb2.jpeg?q=70,/hp-pavilion-ryzen-5-hexa-core-5625u-16-gb-512-gb-ssd-windows-11-home-15-eh2024au-thin-light-laptop/p/itmcaad9c87de8e5?pid=COMGCGST9RM6UYQP&lid=LSTCOMGCGST9RM6UYQPATBBFF&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_4_86&otracker=search&fm=organic&iid=66beb3fe-a8a1-481f-8852-d808d66446ea.COMGCGST9RM6UYQP.SEARCH&ppt=None&ppn=None&ssid=cmn94xx4mo0000001660645250472&qH=312f91285e048e09,AMD Ryzen 5 Hexa Core Processor16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty
81,Lenovo IdeaPad Gaming 3 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFor...,"₹56,990",602 Ratings & 56 Reviews,https://rukminim1.flixcart.com/image/312/312/kp2y2kw0/computer/3/q/k/lenovo-original-imag3eht25nykhjn.jpeg?q=70,/lenovo-ideapad-gaming-3-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-15imh05-laptop/p/itmcfffcaf75270b?pid=COMG36BSJWHQDN68&lid=LSTCOMG36BSJWHQDN681JRLZN&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_4_87&otracker=search&fm=organic&iid=66beb3fe-a8a1-481f-8852-d808d66446ea.COMG36BSJWHQDN68.SEARCH&ppt=None&ppn=None&ssid=cmn94xx4mo0000001660645250472&qH=312f91285e048e09,Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Warranty + 1 Year Premium Care + 1 Year ADP
82,DELL Inspiron Pentium Silver - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3521 Notebook,"₹33,590",125 Ratings & 11 Reviews,https://rukminim1.flixcart.com/image/312/312/l1dwknk0/computer/3/w/s/inspiron-3521-notebook-dell-original-imagcyrhxaybghra.jpeg?q=70,/dell-inspiron-pentium-silver-8-gb-256-gb-ssd-windows-11-home-3521-notebook/p/itm8a3845e0d7c3d?pid=COMGCYF92HFJXHTU&lid=LSTCOMGCYF92HFJXHTUAWJIWY&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_4_88&otracker=search&fm=organic&iid=66beb3fe-a8a1-481f-8852-d808d66446ea.COMGCYF92HFJXHTU.SEARCH&ppt=None&ppn=None&ssid=cmn94xx4mo0000001660645250472&qH=312f91285e048e09,Intel Pentium Silver Processor8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty
83,ASUS VivoBook 14 (2021) Celeron Dual Core - (4 GB/256 GB SSD/Windows 11 Home) X415MA-BV011W Thin and L...,"₹26,990",150 Ratings & 19 Reviews,https://rukminim1.flixcart.com/image/312/312/l2m78280/computer/z/e/f/-original-imagdx9szs8xz2rk.jpeg?q=70,/asus-vivobook-14-2021-celeron-dual-core-4-gb-256-gb-ssd-windows-11-home-x415ma-bv011w-thin-light-laptop/p/itm8f9bebd99f5c0?pid=COMGBH774UHWUFQF&lid=LSTCOMGBH774UHWUFQFHH2XKA&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_4_89&otracker=search&fm=organic&iid=66beb3fe-a8a1-481f-8852-d808d66446ea.COMGBH774UHWUFQF.SEARCH&ppt=None&ppn=None&ssid=cmn94xx4mo0000001660645250472&qH=312f91285e048e09,Intel Celeron Dual Core Processor4 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD35.56 cm (14 inch) Display1 Year Onsite Warranty
84,HP Pavilion x360 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14-dy0186TU 2 in 1 Laptop,"₹53,985",119 Ratings & 10 Reviews,https://rukminim1.flixcart.com/image/312/312/ktketu80/computer/r/f/r/14-dy0050tu-thin-and-light-laptop-hp-original-imag6w29bs32mq2j.jpeg?q=70,/hp-pavilion-x360-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-14-dy0186tu-2-1-laptop/p/itm367c6182b8f54?pid=COMG9WRFYCG8RFJP&lid=LSTCOMG9WRFYCG8RFJPCO53IF&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_4_90&otracker=search&fm=organic&iid=66beb3fe-a8a1-481f-8852-d808d66446ea.COMG9WRFYCG8RFJP.SEARCH&ppt=None&ppn=None&ssid=cmn94xx4mo0000001660645250472&qH=312f91285e048e09,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home & Student 20191 Year Onsite Warranty
85,DELL Vostro Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3510 Thin and Light Laptop,"₹41,890",128 Ratings & 21 Reviews,https://rukminim1.flixcart.com/image/312/312/l13whow0/computer/s/e/r/-original-imagcr7j9zvqpjeq.jpeg?q=70,/dell-vostro-core-i3-10th-gen-8-gb-512-gb-ssd-windows-11-home-3510-thin-light-laptop/p/itm4026bcf6107a8?pid=COMGBP5FFVGDQFXY&lid=LSTCOMGBP5FFVGDQFXYP0TQHF&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_4_91&otracker=search&fm=organic&iid=66beb3fe-a8a1-481f-8852-d808d66446ea.COMGBP5FFVGDQFXY.SEARCH&ppt=None&ppn=None&ssid=cmn94xx4mo0000001660645250472&qH=312f91285e048e09,Intel Core i3 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty
86,ASUS VivoBook K15 OLED (2022) Ryzen 5 Hexa Core 5500U - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) KM5...,"₹59,990",238 Ratings & 24 Reviews,https://rukminim1.flixcart.com/image/312/312/l13whow0/computer/o/s/h/-original-imagcqvpmys2cmg3.jpeg?q=70,/asus-vivobook-k15-oled-2022-ryzen-5-hexa-core-5500u-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-km513ua-l503ws-thin-light-laptop/p/itm72faeb2467ad4?pid=COMG87FFE9RGSKED&lid=LSTCOMG87FFE9RGSKEDSXER3P&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_4_92&otracker=search&fm=organic&iid=66beb3fe-a8a1-481f-8852-d808d66446ea.COMG87FFE9RGSKED.SEARCH&ppt=None&ppn=None&ssid=cmn94xx4mo0000001660645250472&qH=312f91285e048e09,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20211 Year Onsite Warranty
87,ASUS Vivobook S14 OLED (2022) Intel EVO Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) S3402ZA-...,"₹74,990",121 Ratings & 26 Reviews,https://rukminim1.flixcart.com/image/312/312/l2urv680/computer/h/a/y/-original-image333r3phuvgr.jpeg?q=70,/asus-vivobook-s14-oled-2022-intel-evo-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-s3402za-km502ws-thin-light-laptop/p/itmf9337acb97e70?pid=COMGCG2GXGJGEYUW&lid=LSTCOMGCG2GXGJGEYUWI64YYF&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_4_93&otracker=search&fm=organic&iid=66beb3fe-a8a1-481f-8852-d808d66446ea.COMGCG2GXGJGEYUW.SEARCH&ppt=None&ppn=None&ssid=cmn94xx4mo0000001660645250472&qH=312f91285e048e09,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Onsite Warranty
88,ASUS VivoBook 15 (2022) Core i3 10th Gen - (4 GB/512 GB SSD/Windows 11 Home) X515JA-EJ372WS Thin and L...,"₹34,990",400 Ratings & 48 Reviews,https://rukminim1.flixcart.com/image/312/312/kp2y2kw0/computer/y/0/c/na-thin-and-light-laptop-asus-original-imag3ebnzawky4kn.jpeg?q=70,/asus-vivobook-15-2022-core-i3-10th-gen-4-gb-512-gb-ssd-windows-11-home-x515ja-ej372ws-thin-light-laptop/p/itm7e2e1ba656a8e?pid=COMG87FFHHG4ZZCN&lid=LSTCOMG87FFHHG4ZZCNEH1XIU&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_4_94&otracker=search&fm=organic&iid=66beb3fe-a8a1-481f-8852-d808d66446ea.COMG87FFHHG4ZZCN.SEARCH&ppt=None&ppn=None&ssid=cmn94xx4mo0000001660645250472&qH=312f91285e048e09,Intel Core i3 Processor (10th Gen)4 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20211 Year Onsite Warranty
89,HP Pavilion x360 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 14-dy0190TU 2 in 1 Laptop,"₹49,490",87 Ratings & 7 Reviews,https://rukminim1.flixcart.com/image/312/312/kufuikw0/computer/i/o/s/14-dy0003tu-thin-and-light-laptop-hp-original-imag7k25vgcnds5f.jpeg?q=70,/hp-pavilion-x360-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-14-dy0190tu-2-1-laptop/p/itm2485c56a6d60d?pid=COMGA3743UQM5QZ4&lid=LSTCOMGA3743UQM5QZ4ZQUM2L&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_4_95&otracker=search&fm=organic&iid=66beb3fe-a8a1-481f-8852-d808d66446ea.COMGA3743UQM5QZ4.SEARCH&ppt=None&ppn=None&ssid=cmn94xx4mo0000001660645250472&qH=312f91285e048e09,"Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD35.56 cm (14 inch) Touchscreen DisplayMicrosoft Office Home & Student 2019, HP Documentation, HP SSRM, HP Smart1 Year Onsite Warranty"
90,ASUS VivoBook K15 OLED (2022) Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) K513EA-L312WS Thin ...,"₹45,990",343 Ratings & 52 Reviews,https://rukminim1.flixcart.com/image/312/312/l2dmky80/computer/l/c/g/-original-imagdqdyewdfx452.jpeg?q=70,/asus-vivobook-k15-oled-2022-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-k513ea-l312ws-thin-light-laptop/p/itm43432ba02fc87?pid=COMG87FFHXJHKNE8&lid=LSTCOMG87FFHXJHKNE823JHOH&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_5_97&otracker=search&fm=organic&iid=8ad61edb-af3a-4942-8d38-427d309a79cf.COMG87FFHXJHKNE8.SEARCH&ppt=None&ppn=None&ssid=ntebjunm740000001660645251584&qH=312f91285e048e09,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20211 Year Onsite Warranty
91,HP Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) 15s-eq2143au Thin and Light Laptop,"₹37,990",719 Ratings & 101 Reviews,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/5/6/i/-original-imaggshd5zgfe8ev.jpeg?q=70,/hp-ryzen-3-quad-core-5300u-8-gb-512-gb-ssd-windows-11-home-15s-eq2143au-thin-light-laptop/p/itm833bca55e158b?pid=COMGAX8EEYFKCESS&lid=LSTCOMGAX8EEYFKCESS83R2QP&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_5_98&otracker=search&fm=organic&iid=8ad61edb-af3a-4942-8d38-427d309a79cf.COMGAX8EEYFKCESS.SEARCH&ppt=None&ppn=None&ssid=ntebjunm740000001660645251584&qH=312f91285e048e09,"AMD Ryzen 3 Quad Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office 2019 & Office 365, HP Documentation, HP BIOS recovery, HP Smart1 Year Onsite Warranty"
92,ASUS TUF Gaming A17 Ryzen 7 Octa Core 4800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,"₹77,990",322 Ratings & 52 Reviews,https://rukminim1.flixcart.com/image/312/312/l3rmzrk0/computer/z/2/c/-original-imagetjyhhtrtkdg.jpeg?q=70,/asus-tuf-gaming-a17-ryzen-7-octa-core-4800h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-fa706icb-hx061w-fa706ic-hx036w-laptop/p/itm1d301df445d80?pid=COMGB732ZPGYB2JP&lid=LSTCOMGB732ZPGYB2JPYP6PAL&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_5_99&otracker=search&fm=organic&iid=8ad61edb-af3a-4942-8d38-427d309a79cf.COMGB732ZPGYB2JP.SEARCH&ppt=None&ppn=None&ssid=ntebjunm740000001660645251584&qH=312f91285e048e09,AMD Ryzen 7 Octa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD43.94 cm (17.3 Inch) Display1 Year onsite warranty
93,DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 5410 2 in 1 Laptop,"₹72,490",15 Ratings & 1 Reviews,https://rukminim1.flixcart.com/image/312/312/kqb8pzk0/computer/d/j/c/na-2-in-1-laptop-dell-original-imag4dy68bwtg8j9.jpeg?q=70,/dell-inspiron-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-5410-2-1-laptop/p/itma0ee13d6817e5?pid=COMGAD2B9KZKRNHP&lid=LSTCOMGAD2B9KZKRNHPTYQCCR&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_5_100&otracker=search&fm=organic&iid=8ad61edb-af3a-4942-8d38-427d309a79cf.COMGAD2B9KZKRNHP.SEARCH&ppt=None&ppn=None&ssid=ntebjunm740000001660645251584&qH=312f91285e048e09,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 Inch) Touchscreen Display1 Year Onsite Warranty
94,MSI Katana GF66 Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX ...,"₹73,990",198 Ratings & 37 Reviews,https://rukminim1.flixcart.com/image/312/312/kt1u3rk0/computer/v/x/u/katana-gf66-11ud-thin-and-light-laptop-msi-original-imag6hgucfpqacvt.jpeg?q=70,/msi-katana-gf66-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050ti-11ud-876in-gaming-laptop/p/itm02e4b08d405b1?pid=COMG6E8PJWDH5HBB&lid=LSTCOMG6E8PJWDH5HBBBUOQ0R&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_5_101&otracker=search&fm=organic&iid=8ad61edb-af3a-4942-8d38-427d309a79cf.COMG6E8PJWDH5HBB.SEARCH&ppt=None&ppn=None&ssid=ntebjunm740000001660645251584&qH=312f91285e048e09,"Intel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMatrix Display (Extend)?Cooler Boost 5?Hi-Res Audio?Nahimic 3, Thin Bezel?Speaker Tuning Engine2 Year On-Site Warranty"
95,ASUS ROG Strix G15 Ryzen 9 Octa Core 5900HX - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA G...,"₹99,990",52 Ratings & 10 Reviews,https://rukminim1.flixcart.com/image/312/312/l3vxbbk0/computer/g/u/y/-original-imagewgtfgzf8fdd.jpeg?q=70,/asus-rog-strix-g15-ryzen-9-octa-core-5900hx-16-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050-ti-144-hz-g513qe-hn166ts-gaming-laptop/p/itm983c1283f2b88?pid=COMG8N5PQMTQPXW8&lid=LSTCOMG8N5PQMTQPXW8AIZNOW&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_5_102&otracker=search&fm=organic&iid=8ad61edb-af3a-4942-8d38-427d309a79cf.COMG8N5PQMTQPXW8.SEARCH&ppt=None&ppn=None&ssid=ntebjunm740000001660645251584&qH=312f91285e048e09,AMD Ryzen 9 Octa Core Processor16 GB DDR4 RAMWindows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20191 Year Onsite Warranty
96,ASUS ROG Strix G15 Ryzen 7 Octa Core 4800H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,"₹95,990",5 Ratings & 0 Reviews,https://rukminim1.flixcart.com/image/312/312/l3vxbbk0/computer/g/u/y/-original-imagewgtfgzf8fdd.jpeg?q=70,/asus-rog-strix-g15-ryzen-7-octa-core-4800h-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-ti-144-hz-g513ie-hn040ws-gaming-laptop/p/itm13c7975bead0a?pid=COMGE73KYN76YZC7&lid=LSTCOMGE73KYN76YZC71JHKIS&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_5_103&otracker=search&fm=organic&iid=8ad61edb-af3a-4942-8d38-427d309a79cf.COMGE73KYN76YZC7.SEARCH&ppt=None&ppn=None&ssid=ntebjunm740000001660645251584&qH=312f91285e048e09,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student1 Year Onsite Warranty
97,Lenovo Ideapad Slim 5i Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) 15 ITL 05 Thin and Light ...,"₹64,999","1,084 Ratings & 122 Reviews",https://rukminim1.flixcart.com/image/312/312/klfhk7k0/computer/w/u/x/na-thin-and-light-laptop-lenovo-original-imagyk4hedcydqx5.jpeg?q=70,/lenovo-ideapad-slim-5i-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-home-15-itl-05-thin-light-laptop/p/itm4215d4ff8d3f6?pid=COMG3TZGFGYDYGPD&lid=LSTCOMG3TZGFGYDYGPDL4JYXG&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_5_104&otracker=search&fm=organic&iid=8ad61edb-af3a-4942-8d38-427d309a79cf.COMG3TZGFGYDYGPD.SEARCH&ppt=None&ppn=None&ssid=ntebjunm740000001660645251584&qH=312f91285e048e09,Intel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home and Student 20191 Year Warranty + 1 Year Premium Care + 1 Year ADP
98,DELL Vostro Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) Vostro 3400 Thin and Light Laptop,"₹42,690",111 Ratings & 12 Reviews,https://rukminim1.flixcart.com/image/312/312/l44hyfk0/computer/o/d/w/-original-imagf35eyyeezqpk.jpeg?q=70,/dell-vostro-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-3400-thin-light-laptop/p/itme6d2c212a9877?pid=COMG9NYDYEH382TD&lid=LSTCOMG9NYDYEH382TDR8YS6R&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_5_105&otracker=search&fm=organic&iid=8ad61edb-af3a-4942-8d38-427d309a79cf.COMG9NYDYEH382TD.SEARCH&ppt=None&ppn=None&ssid=ntebjunm740000001660645251584&qH=312f91285e048e09,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD38.0 cm (14.96 Inch) DisplayMicrosoft Office Home and Student 20211 Year Onsite Warranty
99,ASUS ROG Flow X13 (2021) Ryzen 9 Octa Core 5900HS - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVID...,"₹1,02,990",53 Ratings & 9 Reviews,https://rukminim1.flixcart.com/image/312/312/koixwnk0/computer/b/i/z/na-gaming-laptop-asus-original-imag2ygghykjhv95.jpeg?q=70,/asus-rog-flow-x13-2021-ryzen-9-octa-core-5900hs-16-gb-1-tb-ssd-windows-10-home-4-gb-graphics-nvidia-geforce-gtx-1650-120-hz-gv301qh-k6464ts-2-in-1-2-1-gaming-laptop/p/itme758e87fe31ef?pid=COMG3ZF8T2K87G4E&lid=LSTCOMG3ZF8T2K87G4E4ZPNHN&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_5_106&otracker=search&fm=organic&iid=8ad61edb-af3a-4942-8d38-427d309a79cf.COMG3ZF8T2K87G4E.SEARCH&ppt=None&ppn=None&ssid=ntebjunm740000001660645251584&qH=312f91285e048e09,AMD Ryzen 9 Octa Core Processor16 GB LPDDR4X RAM64 bit Windows 10 Operating System1 TB SSD34.04 cm (13.4 Inch) Touchscreen DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
100,ASUS TUF Dash F15 (2022) Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,"₹91,990",6 Ratings & 0 Reviews,https://rukminim1.flixcart.com/image/312/312/l4n2oi80/computer/q/u/u/-original-imagfhpzry32pdyg.jpeg?q=70,/asus-tuf-dash-f15-2022-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-fx517zc-hn035ws-gaming-laptop/p/itme5b388b99b91b?pid=COMGFYQZBR2MS4B9&lid=LSTCOMGFYQZBR2MS4B9OQOW5D&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_5_107&otracker=search&fm=organic&iid=8ad61edb-af3a-4942-8d38-427d309a79cf.COMGFYQZBR2MS4B9.SEARCH&ppt=None&ppn=None&ssid=ntebjunm740000001660645251584&qH=312f91285e048e09,Intel Core i5 Processor (12th Gen)8 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student1 Year Onsite Warranty
101,DELL Vostro Core i3 11th Gen - (8 GB/1 TB HDD/Windows 10) Vostro 3400 Thin and Light Laptop,"₹42,590",272 Ratings & 22 Reviews,https://rukminim1.flixcart.com/image/312/312/kn7sdjk0/computer/l/w/f/na-notebook-dell-original-imagfy6ah6k6jqdh.jpeg?q=70,/dell-vostro-core-i3-11th-gen-8-gb-1-tb-hdd-windows-10-3400-thin-light-laptop/p/itm6abe4dc0e3afb?pid=COMG55HHC3HHXXSZ&lid=LSTCOMG55HHC3HHXXSZJT6CB7&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_5_108&otracker=search&fm=organic&iid=8ad61edb-af3a-4942-8d38-427d309a79cf.COMG55HHC3HHXXSZ.SEARCH&ppt=None&ppn=None&ssid=ntebjunm740000001660645251584&qH=312f91285e048e09,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD35.56 cm (14 inches) Display1 Year Onsite Warranty
102,realme Book (Slim) Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) RMNB1001 Thin and Light Laptop,"₹39,990","7,934 Ratings & 1,250 Reviews",https://rukminim1.flixcart.com/image/312/312/ksez24w0/computer/v/b/y/rmnb1001-thin-and-light-laptop-realme-original-imag5zhgw27k4tbb.jpeg?q=70,/realme-book-slim-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-home-rmnb1001-thin-light-laptop/p/itm63278eae4e867?pid=COMG5YDPE6KHFFK6&lid=LSTCOMG5YDPE6KHFFK6TDC2UE&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_5_109&otracker=search&fm=organic&iid=8ad61edb-af3a-4942-8d38-427d309a79cf.COMG5YDPE6KHFFK6.SEARCH&ppt=None&ppn=None&ssid=ntebjunm740000001660645251584&qH=312f91285e048e09,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office 2019 Home & Student1 Year Onsite Warranty
103,"DELL Vostro Core i3 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Vostro 3510, X9K0T Thin and ...","₹42,590",654 Ratings & 84 Reviews,https://rukminim1.flixcart.com/image/312/312/l13whow0/computer/s/e/r/-original-imagcr7j9zvqpjeq.jpeg?q=70,/dell-vostro-core-i3-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-3510-x9k0t-thin-light-laptop/p/itmdb0953094ba84?pid=COMGBP5FEFEWGNZZ&lid=LSTCOMGBP5FEFEWGNZZAMVCPR&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_5_110&otracker=search&fm=organic&iid=8ad61edb-af3a-4942-8d38-427d309a79cf.COMGBP5FEFEWGNZZ.SEARCH&ppt=None&ppn=None&ssid=ntebjunm740000001660645251584&qH=312f91285e048e09,Intel Core i3 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student 20211 Year Onsite Warranty
